;OPER_DATE;CREDIT_ACCOUNT_RK;DEBET_ACCOUNT_RK;CREDIT_AMOUNT;DEBET_AMOUNT
33378;2018-01-31;13630;6077138;18248.5;94906.62
33379;2018-01-31;13632;259925678;22850.34;29874.25
33380;2018-01-31;13630;466717823;95400.96;12086.28
33381;2018-01-31;13630;434141714;80299.85;26572.25
33382;2018-01-31;13630;4243715;10130.99;20790.02
33383;2018-01-31;13630;1648686;79054.68;82387.97
33384;2018-01-31;13630;1761691;69962.68;56838.29
33385;2018-01-31;13630;17627064;39897.16;99171.72
33386;2018-01-31;13630;15698716;25203.67;34801.34
33387;2018-01-31;13630;6077138;42014.2;33876.59
33388;2018-01-31;13985;13630;52640.59;54635.63
33389;2018-01-31;13630;30277;56776.91;46837.22
33390;2018-01-31;17436;13630;19584.48;24255.32
33391;2018-01-31;13630;6077138;96100.56;374.03
33392;2018-01-31;13630;1648686;60920.15;7513.12
33393;2018-01-31;13630;409685020;52567.6;1998.97
33394;2018-01-31;13630;6876829;42233.95;6076.95
33395;2018-01-31;17436;26899;7683.31;25331.24
33396;2018-01-31;13630;14050;67449.83;38858.22
33397;2018-01-31;13630;1648686;59133.97;236.82
33398;2018-01-31;13630;1648686;7365.35;51403.76
33399;2018-01-31;13630;17436;85605.27;17398.17
33400;2018-01-31;13630;415688653;23286.65;15059.88
33401;2018-01-31;13630;466717823;65723.05;80272.25
33402;2018-01-31;13630;409685020;44069.13;57245.48
33403;2018-01-31;13630;530100337;75709.41;39990.54
33404;2018-01-31;13630;466717823;2523.52;17070.53
33405;2018-01-31;13630;1648686;53284.21;37832.98
33406;2018-01-31;13630;17436;19161.94;18950.9
33407;2018-01-31;13630;17436;30248.28;56321.1
33408;2018-01-31;13630;1648686;19599.4;32867.45
33409;2018-01-31;13630;409685020;28571.22;52364.94
33410;2018-01-31;1235426;13630;26866.98;86738
33411;2018-01-31;17436;13630;7719.21;37412.51
33412;2018-01-31;13630;466717823;95696.5;99031.13
33413;2018-01-31;13630;1648686;99408.54;32569.02
33414;2018-01-31;13630;413744304;86205.11;27619.47
33415;2018-01-31;13630;1761691;51274.77;75927.23
33416;2018-01-31;13630;2654564;69695.51;22499.97
33417;2018-01-31;13630;17436;27109.47;63653.62
33418;2018-01-31;13630;527445217;81500.8;71809.97
33419;2018-01-31;13630;1648686;40364.58;63443.67
33420;2018-01-31;13630;406275750;24583.65;5851.81
33421;2018-01-31;13630;6093814;39831.96;61395.89
33422;2018-01-31;13630;6077138;25027.85;37931.6
33423;2018-01-31;13630;15698716;81652.35;87049.23
33424;2018-01-31;13630;92629528;71725.66;87705.19
33425;2018-01-31;13630;1648686;52601.76;34232.32
33426;2018-01-31;13630;511226150;38141.76;93324.48
33427;2018-01-31;13630;6077138;54810.68;18983.15
33428;2018-01-31;13630;6077138;14091.01;65131.59
33429;2018-01-31;13630;1235426;12841.27;30274.24
33430;2018-01-31;13630;6077138;84864.95;26984.17
33431;2018-01-31;13630;17627064;15917.78;72219.03
33432;2018-01-31;13630;17440;39570.5;80393.68
33433;2018-01-31;30277;13630;1486.6;662.74
33434;2018-01-31;13630;409685020;90760.87;70612.86
33435;2018-01-31;13630;530100992;19764.77;44183.04
33436;2018-01-31;13630;15698716;38719.26;68403.18
33437;2018-01-31;17436;13630;13760.83;51894.83
33438;2018-01-31;13632;447940250;24669.6;89371.56
33439;2018-01-31;17436;17244;24461.73;67422.16
33440;2018-01-31;13630;6093814;86736.32;52010.3
33441;2018-01-31;17436;13630;66801.34;24346.87
33442;2018-01-31;13630;6077138;20943.95;6085.45
33443;2018-01-31;13630;73311876;94910.38;83786.52
33444;2018-01-31;13630;1648686;87631.56;39950.74
33445;2018-01-31;13630;490890699;93927.86;66365.75
33446;2018-01-31;13630;340566193;98794.14;56282.35
33447;2018-01-31;13630;6077138;35662.69;64154.14
33448;2018-01-31;13630;6077138;86245.49;41318.56
33449;2018-01-31;13630;1648686;62058.63;15788.72
33450;2018-01-31;13630;17436;8544.46;1417.12
33451;2018-01-31;17436;25686468;31232.27;10444.92
33452;2018-01-31;13630;6077138;56108.37;66362.58
33453;2018-01-31;13630;1999399;86127.15;62811.36
33454;2018-01-31;13630;490890699;82696.04;79272.41
33455;2018-01-31;17436;13630;86405.31;827.33
33456;2018-01-31;13630;434141714;17141.89;79642.62
33457;2018-01-31;13630;15698716;54621.11;5808.9
33458;2018-01-31;13630;75049201;33069.62;10828.15
33459;2018-01-31;13630;490890699;56005.55;27202.06
33460;2018-01-31;13630;409685020;20344.42;95414.46
33461;2018-01-31;13630;14050;67028.49;89555.01
33462;2018-01-31;13630;25929620;26895.21;55427.46
33463;2018-01-31;13630;1648686;8337.19;24964.75
33464;2018-01-31;13630;1648686;9721.74;75819.46
33465;2018-01-31;13630;12048338;67683.55;33214.05
33466;2018-01-31;13630;1648686;90788.67;55694
33467;2018-01-31;13630;1648686;77867.08;42844.7
33468;2018-01-31;13630;1648686;18372.88;52928.5
33469;2018-01-31;13630;1648686;87158.23;3640
33470;2018-01-31;13630;530084511;85357.86;81315.69
33471;2018-01-31;13630;25929620;84613.85;4773.44
33472;2018-01-31;13630;1648686;19593.36;48548.97
33473;2018-01-31;13630;25929620;72174.65;31863.77
33474;2018-01-31;13630;1648686;67110.51;91668.24
33475;2018-01-31;13630;6077138;91356.2;6589.92
33476;2018-01-31;406275750;501471476;36733.02;29087.12
33477;2018-01-31;13985;13630;5343.72;35439.67
33478;2018-01-31;13630;530100415;56844.58;39569.46
33479;2018-01-31;13560;13552;35409.67;65830.11
33480;2018-01-31;13630;92629528;42182.04;53810.7
33481;2018-01-31;13630;6077138;96025.41;73484.71
33482;2018-01-31;13630;6093814;34966.42;64272.39
33483;2018-01-31;13630;1648686;43672.03;35514.77
33484;2018-01-31;13630;6077138;32571.11;41779.34
33485;2018-01-31;13630;340566193;9448.9;18427.49
33486;2018-01-31;13630;530084156;92143.84;40619.39
33487;2018-01-31;13630;1648686;31975.5;39937.78
33488;2018-01-31;17436;13630;43963.43;39203.14
33489;2018-01-31;13630;466717823;21418.77;94005.72
33490;2018-01-31;13630;6077138;47095.7;99693.39
33491;2018-01-31;17436;13630;31554.67;46454.76
33492;2018-01-31;13630;6077138;4906.58;73027.27
33493;2018-01-31;13630;1648686;68653.72;47633.25
33494;2018-01-31;13630;6077138;95263.46;13276.76
33495;2018-01-31;13630;6077138;8674.81;60554.92
33496;2018-01-31;13630;1648686;6739.19;83183.64
33497;2018-01-31;13630;1999399;77124.71;20324.28
33498;2018-01-31;17436;13630;45588.08;28285.87
33499;2018-01-31;13630;6077138;40288.21;52164.47
33500;2018-01-31;17436;1235426;90328.32;81623.55
33501;2018-01-31;13630;17436;50291.25;59254.35
33502;2018-01-31;13630;409685020;32287.63;23331.7
33503;2018-01-31;13630;17436;46527.7;80696.45
33504;2018-01-31;13630;525814677;68290.26;26762.5
33505;2018-01-31;17436;1235426;29445.39;3940.28
33506;2018-01-31;13985;13630;39262.85;66964.34
33507;2018-01-31;13630;6077138;12284.87;47088.62
33508;2018-01-31;13630;6093814;26837.97;64679.13
33509;2018-01-31;13630;490890699;21117.97;30229.87
33510;2018-01-31;13630;1648686;77549.15;52346.84
33511;2018-01-31;13630;1648686;96069.69;39310.3
33512;2018-01-31;13630;6077138;24962.99;86573.61
33513;2018-01-31;13630;17627064;38751.76;37731.93
33514;2018-01-31;13630;530084591;68905.26;72263.71
33515;2018-01-31;13630;1648686;92102.25;34291.75
33516;2018-01-31;13630;409685020;20826.7;71710.02
33517;2018-01-31;13630;1648686;53260.07;79383.33
33518;2018-01-31;13630;17627064;23025.09;78082.37
33519;2018-01-31;17436;13630;27151.2;73196.84
33520;2018-01-31;13630;6093814;99789.77;98099.11
33521;2018-01-31;17436;13630;51573.54;34526.31
33522;2018-01-31;13630;340566193;80241.1;20959.68
33523;2018-01-31;13630;466717823;7643.54;33577.16
33524;2018-01-31;13630;14050;47862.77;98242.68
33525;2018-01-31;13630;490890699;50554.15;23137.23
33526;2018-01-31;17436;13630;80632.71;36357.9
33527;2018-01-31;13630;1648686;91474.77;15291.3
33528;2018-01-31;17436;13630;68197.16;89043.02
33529;2018-01-31;13632;2682058;96986.28;1192.89
33530;2018-01-31;13630;1648686;95595.41;38629.95
33531;2018-01-31;13630;434141714;14988.19;89116.96
33532;2018-01-31;13630;6077138;98472.52;82705.46
33533;2018-01-31;13630;6077138;83323.62;62287.94
33534;2018-01-31;13630;75049201;45046.71;39436.07
33535;2018-01-31;13985;13630;20285.46;26627.74
33536;2018-01-31;13630;1648686;62778.24;72691.5
33537;2018-01-31;13630;25929620;64756.18;57790.25
33538;2018-01-31;13630;14838;73306.52;3713.23
33539;2018-01-31;13630;6077138;72887.47;72825.76
33540;2018-01-31;13630;434141714;84816.29;89305.92
33541;2018-01-31;13630;6876829;60869.16;49537.97
33542;2018-01-31;13630;409685020;8621.6;83577.02
33543;2018-01-31;13630;1648686;49583.05;89023.86
33544;2018-01-31;13630;2654564;60753.04;50246.35
33545;2018-01-31;13630;13552;80576.22;18620.5
33546;2018-01-31;13630;434141714;16712.31;42139.39
33547;2018-01-31;13630;92629528;62313.8;98262.29
33548;2018-01-31;13630;409685020;80804.57;34897.15
33549;2018-01-31;13630;6077138;96814.24;25287.81
33550;2018-01-31;17436;14507;60395.75;27929
33551;2018-01-31;13630;1999399;60204.9;10641.01
33552;2018-01-31;13630;47376448;70934.18;15310.33
33553;2018-01-31;13630;25929620;80927.48;53939.22
33554;2018-01-31;13630;6077138;40071.12;64362.24
33555;2018-01-31;17436;13630;88117.06;53013.45
33556;2018-01-31;13630;6876829;78348.93;57855.43
33557;2018-01-31;13630;1648686;50730.86;4217.02
33558;2018-01-31;17436;13630;22206.97;64571.24
33559;2018-01-31;13630;6077138;78140.82;59225.56
33560;2018-01-31;13630;409685020;32951.81;63899.84
33561;2018-01-31;13630;17436;80908.44;61759.02
33562;2018-01-31;13630;1648686;81575.47;82599.26
33563;2018-01-31;13630;1648686;24890.03;43582.81
33564;2018-01-31;13985;13630;7588.66;61570.42
33565;2018-01-31;13630;6077138;83078.06;33702.27
33566;2018-01-31;17437;530083096;31642.22;33092.37
33567;2018-01-31;13630;92629528;83466.76;55750.47
33568;2018-01-31;13985;13630;4616.25;41796.64
33569;2018-01-31;13630;17436;3477.19;48692.73
33570;2018-01-31;13630;6077138;47939.26;37700.1
33571;2018-01-31;13630;47376448;42037.31;39101.98
33572;2018-01-31;13630;6077138;8101.78;31307.08
33573;2018-01-31;13630;6093814;22837.52;38919.28
33574;2018-01-31;13630;409685020;6710.63;40454.61
33575;2018-01-31;13630;168169085;57487.85;13756.38
33576;2018-01-31;13630;6077138;98797;77722.68
33577;2018-01-31;13630;490890699;87046.83;41971.22
33578;2018-01-31;13630;490890699;10528.26;85094.93
33579;2018-01-31;13630;490890699;54223.81;78522.84
33580;2018-01-31;13630;1648686;76880.76;64005.54
33581;2018-01-31;13630;434141714;87641.49;71713.35
33582;2018-01-31;13630;409685020;97454.61;71583.82
33583;2018-01-31;13630;6077138;8763.91;82965.18
33584;2018-01-31;13630;409685020;99652.07;54208.05
33585;2018-01-31;13632;530083213;52909.74;70146.23
33586;2018-01-31;13630;199140845;2271.34;20178.12
33587;2018-01-31;13630;1648686;98327.54;41053.59
33588;2018-01-31;13630;409685020;95206.92;3745.95
33589;2018-01-31;13630;1648686;678.3;88286.1
33590;2018-01-31;13630;199140845;23053.87;82377.88
33591;2018-01-31;13630;6077138;57339.19;6385.66
33592;2018-01-31;13630;168169085;39293.1;70124.88
33593;2018-01-31;13630;2654564;75673.49;42170.48
33594;2018-01-31;13631;530100898;18187.3;37690.58
33595;2018-01-31;13630;14050;34273.3;81497.01
33596;2018-01-31;13630;530083398;5802.17;91118.68
33597;2018-01-31;13630;17436;20406.07;45393.87
33598;2018-01-31;13630;6077138;9283.92;50801.22
33599;2018-01-31;14138;340566294;22067.16;7753.86
33600;2018-01-31;13630;1648686;85515.13;75747.26
33601;2018-01-31;13630;333075742;9065.5;8981.98
33602;2018-01-31;13630;6077138;60632.74;55815.39
33603;2018-01-31;13630;12048338;54809.97;94003.92
33604;2018-01-31;13630;92629528;81468.64;87725.13
33605;2018-01-31;13630;6077138;30257.32;33582.13
33606;2018-01-31;13630;1648686;67472.81;11563
33607;2018-01-31;13630;1648686;84908.49;16173.86
33608;2018-01-31;13630;25929620;34130.42;63314.98
33609;2018-01-31;17436;13630;13883.83;15641.91
33610;2018-01-31;13630;415688653;9274.4;43037.22
33611;2018-01-31;13630;168169085;64462.19;5454.25
33612;2018-01-31;13630;1648686;45326.74;73315.81
33613;2018-01-31;13630;528641685;15540.1;11555.27
33614;2018-01-31;13630;6077138;70979.34;20394.7
33615;2018-01-31;13630;6876829;48807.45;80722.06
33616;2018-01-31;13630;415688653;79493.21;9743.8
33617;2018-01-31;13630;73311876;97268.08;83686.61
33618;2018-01-31;13630;6077138;38193.27;12149.16
33619;2018-01-31;13630;6077138;389.58;20761.74
33620;2018-01-31;13630;1648686;57850.01;5930.81
33621;2018-01-31;17436;13630;75752.61;85660.12
33622;2018-01-31;13632;393059429;49253.57;19181.8
33623;2018-01-31;13630;6093814;97670.87;39932.59
33624;2018-01-31;13630;6077138;54433.66;34289.9
33625;2018-01-31;13630;1648686;61035.78;18558.32
33626;2018-01-31;13630;2654564;93838.44;86529.35
33627;2018-01-31;13630;340566193;13208.1;30841.87
33628;2018-01-31;13630;6093814;49063.07;24605.6
33629;2018-01-31;13630;17436;20537.25;31612.08
33630;2018-01-31;13630;6077138;76210.09;3617.42
33631;2018-01-31;13630;17436;74725.98;60961.85
33632;2018-01-31;13630;434141714;97468.93;27525.4
33633;2018-01-31;13630;4243715;17268.73;5666.09
33634;2018-01-31;13630;409685020;23712.16;85298.07
33635;2018-01-31;13630;1648686;36935.6;91980.43
33636;2018-01-31;13630;409685020;69245.79;89636.43
33637;2018-01-31;13630;1648686;1302.03;58527.97
33638;2018-01-31;17436;13630;62219.02;62133.06
33639;2018-01-31;13630;490890699;45386.84;99760.4
33640;2018-01-31;13630;6077138;7605.71;76575.88
33641;2018-01-31;13630;409685020;30113.59;64817.78
33642;2018-01-31;13630;409685020;6924.05;62015.55
33643;2018-01-31;17436;13630;11563.93;28556.28
33644;2018-01-31;13630;6077138;34349.4;17805.33
33645;2018-01-31;30277;13630;15298.69;14403.36
33646;2018-01-31;13630;199140845;15766.58;75115.56
33647;2018-01-31;13630;58758237;81723.59;55318.94
33648;2018-01-31;13630;466717823;33456.21;93021.34
33649;2018-01-31;13630;199140845;91326.2;72965.73
33650;2018-01-31;13630;1648686;4479.87;34606.47
33651;2018-01-31;13630;1648686;31913.02;23679.45
33652;2018-01-31;17436;13630;23926.33;62337.82
33653;2018-01-31;13630;409685020;77086.29;56057.46
33654;2018-01-31;17440;13630;48662.41;58594.94
33655;2018-01-31;13630;409685020;30602.27;56668.78
33656;2018-01-31;13630;1648686;1181.48;50650.83
33657;2018-01-31;17436;13630;96429.86;83134.14
33658;2018-01-31;13630;73311876;65632.98;86289.91
33659;2018-01-31;13630;1648686;89518.13;31818.33
33660;2018-01-31;13630;1648686;45330.72;32567.42
33661;2018-01-31;13630;409685020;20069.45;39478.74
33662;2018-01-31;13630;17627064;60413.63;18659.19
33663;2018-01-31;13630;409685020;47299.37;2701.99
33664;2018-01-31;13630;6077138;82657.77;92628.24
33665;2018-01-31;13630;17627064;31493.7;66698.89
33666;2018-01-31;13630;466717823;96739.52;77299.86
33667;2018-01-31;17436;13844;23439.85;31532.04
33668;2018-01-31;13630;409685020;38913.7;7199.87
33669;2018-01-31;13630;6077138;20875.24;55586.46
33670;2018-01-31;13630;17436;20610.5;42166.2
33671;2018-01-31;13907;259925678;85225.06;35530.89
33672;2018-01-31;13630;17436;68456.16;11728.55
33673;2018-01-31;13630;13683;97537.5;81399.56
33674;2018-01-31;13985;13630;61405.46;71241.72
33675;2018-01-31;13630;25929620;87137.27;78786.93
33676;2018-01-31;13630;1648686;25588.76;11395.65
33677;2018-01-31;17436;13630;12444.47;64893.5
33678;2018-01-31;13630;1648686;53265.65;79212.39
33679;2018-01-31;13630;333075742;26381.44;6584.1
33680;2018-01-31;13630;1648686;54966.05;8579.99
33681;2018-01-31;13630;14050;22756.34;45401.93
33682;2018-01-31;13630;6077138;35894.8;54042.12
33683;2018-01-31;13630;6077138;88200.82;40095.18
33684;2018-01-31;13630;1648686;57850.7;17305.1
33685;2018-01-31;13630;17436;38720.59;86243.47
33686;2018-01-31;13630;17627064;28456.1;74743.19
33687;2018-01-31;13630;6077138;67349.22;13786.88
33688;2018-01-31;13630;530100591;44295.97;17606.94
33689;2018-01-31;17436;13630;20878.3;21819.09
33690;2018-01-31;13630;490890699;89900.9;34436.64
33691;2018-01-31;13630;1648686;81488.92;8246.53
33692;2018-01-31;13985;13630;4023.88;43938.17
33693;2018-01-31;13630;17440;31592.38;50005.18
33694;2018-01-31;13630;6077138;56512.25;49821.29
33695;2018-01-31;17436;13630;38116.13;93879.75
33696;2018-01-31;13560;393807597;15779.86;43631.58
33697;2018-01-31;13630;1648686;988.39;56505.3
33698;2018-01-31;13630;199140845;96208.31;73425.88
33699;2018-01-31;13630;1648686;75626.06;26306.86
33700;2018-01-31;17436;1235426;29033.65;36258.09
33701;2018-01-31;13630;1648686;67643.04;89861.57
33702;2018-01-31;13630;1648686;45984.91;54486.49
33703;2018-01-31;13630;6077138;92573.81;69884.73
33704;2018-01-31;13560;13552;29002.59;33322.78
33705;2018-01-31;13630;1648686;86712.59;43166.56
33706;2018-01-31;13630;17440;13649.02;7870.36
33707;2018-01-31;13630;1648686;14830.63;58989.94
33708;2018-01-31;13630;14050;52518.16;54348.72
33709;2018-01-31;13630;1648686;95407.11;92407.05
33710;2018-01-31;13630;6077138;3863.41;26316.95
33711;2018-01-31;13630;259925570;33974.93;73630.57
33712;2018-01-31;13630;466717823;60936.68;39708.98
33713;2018-01-31;13630;17436;42748.77;24664.41
33714;2018-01-31;13630;15698716;48169.07;42975.28
33715;2018-01-31;13630;17436;40093.74;73329.63
33716;2018-01-31;17436;13630;53865.03;88521.34
33717;2018-01-31;13630;259925570;11680.66;35885.81
33718;2018-01-31;13630;1648686;88923.13;74062.73
33719;2018-01-31;17436;13630;78131.26;33026.47
33720;2018-01-31;13630;73311876;77260.95;18304.97
33721;2018-01-31;13630;6093814;93171.73;70161.27
33722;2018-01-31;13630;17436;57691.65;52946.76
33723;2018-01-31;13630;1648686;52869.69;68298.02
33724;2018-01-31;13630;6077138;97980.3;96395.5
33725;2018-01-31;13632;259925678;48912.34;71.72
33726;2018-01-31;13630;1648686;99742.83;9600.99
33727;2018-01-31;13630;1648686;99937.43;89970.33
33728;2018-01-31;13630;409685020;75967.07;10391.81
33729;2018-01-31;13630;490890699;14525.98;94153.98
33730;2018-01-31;13630;6077138;97461.77;32667.55
33731;2018-01-31;13630;25929620;43214.36;82867.62
33732;2018-01-31;13985;13630;21844.12;98393.24
33733;2018-01-31;13630;92629528;79052.37;2572.15
33734;2018-01-31;13630;1648686;81933.1;92961.89
33735;2018-01-31;17436;13630;92016.41;29779.11
33736;2018-01-31;13630;409685020;72653.69;88578.84
33737;2018-01-31;13630;6077138;62568.31;61555.06
33738;2018-01-31;17436;13630;79263.71;86844.61
33739;2018-01-31;17132;17436;41928.59;58916.98
33740;2018-01-31;13630;415688653;36104.48;91661.12
33741;2018-01-31;13630;17440;24736.13;47911.9
33742;2018-01-31;13630;14050;52576.28;40031.17
33743;2018-01-31;13630;530100537;63299.96;29832.1
33744;2018-01-31;13630;199140845;98913.15;26206.64
33745;2018-01-31;34156728;34156914;30039.79;86384.9
33746;2018-01-31;13630;409685020;6730.29;21345.62
33747;2018-01-31;13630;6077138;15894.09;99105.07
33748;2018-01-31;13630;1999399;16698.21;72224.1
33749;2018-01-31;13630;6077138;72733.41;39624.75
33750;2018-01-31;13630;409685020;45908.65;44886.1
33751;2018-01-31;13630;490890699;98077.13;70633.99
33752;2018-01-31;17436;26899;84974.34;11480.66
33753;2018-01-31;13630;340566193;61626.78;79006.54
33754;2018-01-31;13632;409684862;96445.61;41866.02
33755;2018-01-31;17436;13630;48887.31;12071.56
33756;2018-01-31;13630;333075742;2052.93;39262.11
33757;2018-01-31;13630;1648686;42065.87;50038.05
33758;2018-01-31;13630;6077138;72698.72;6514.32
33759;2018-01-31;13630;92629528;12699.72;20757.27
33760;2018-01-31;13630;6077149;24599.88;9092.15
33761;2018-01-31;13630;6077138;88957.05;88663.38
33762;2018-01-31;13630;466717823;14307.51;7910.51
33763;2018-01-31;17436;13630;28884.18;89351.9
33764;2018-01-31;13630;92629528;60802.94;35301.73
33765;2018-01-31;13630;409685020;1179.81;25172.36
33766;2018-01-31;13630;17627064;31730.71;40005.72
33767;2018-01-31;13630;2654564;29550.97;21078.83
33768;2018-01-31;13630;6077138;3141.78;86362.91
33769;2018-01-31;13630;409685020;26918.44;49021.88
33770;2018-01-31;13630;409685020;81897.18;12187.27
33771;2018-01-31;13630;409685020;41903.66;966.08
33772;2018-01-31;13630;1999399;65468.75;72105.66
33773;2018-01-31;13630;409685020;36422.95;79429.01
33774;2018-01-31;13630;2654564;27859.94;28593.82
33775;2018-01-31;13630;17436;19862.33;41298.1
33776;2018-01-31;13630;409685020;81316.25;61690.46
33777;2018-01-31;13630;528787381;28288.13;60216.15
33778;2018-01-31;13630;1648686;52796.6;26961.31
